"year","month","day","date","site","depth","rep","note","sp_code","wet_wt","scientific_name","group","survey","kingdom","phylum","class","order","family","genus","species","major_group","functional_group"
"2011","10","11",2011-10-11,"diablo",30,9,-99999,"gr",181.67,"Gelidium robustum","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","robustom","red","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,9,-99999,"green",0,"Unknown Green","algae","rpc","Plantae","Chlorophyta",-99999,-99999,-99999,-99999,-99999,"green","green"
"2011","10","11",2011-10-11,"diablo",30,9,-99999,"gym",0,"Gymnogongrus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Phyllophoraceae","Gymnogongrus",-99999,"red","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,9,-99999,"lam",0,"Laminaria farlowii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","farlowii","brown","leathery macrophyte"
"2011","10","11",2011-10-11,"diablo",30,9,-99999,"laur",0,"Laurencia spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Ceramiales","Rhodomelaceae","Laurencia",-99999,"red","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,9,-99999,"ploc",0,"Plocamium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Plocamiacea","Plocamium",-99999,"red","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,9,-99999,"pri",0,"Prionitis lanceolata","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Cryptonemiales","Cryptonemiaceae","Prionitis","lanceolata","red","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,9,-99999,"red",0,"Unknown Red","algae","rpc","Plantae","Rhodophyta",-99999,-99999,-99999,-99999,-99999,"red","red"
"2011","10","11",2011-10-11,"diablo",30,9,-99999,"rho",3.8,"Rhodymeniales","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Rhodymeniales",-99999,-99999,-99999,"red","red"
"2011","10","11",2011-10-11,"diablo",30,9,-99999,"stos",0,"Stephanocystis osmundacea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Fucales","Cystoseiraceae","Cystoseira",-99999,"brown","leathery macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"art",0,"Articulated Corralines","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Corallinales",-99999,-99999,-99999,"red","articulated calcareous"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"cho",126.43,"Chondrachanthus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Gigartinaceae","Chondracanthus",-99999,"red","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"clad",0,"Cladophora spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Cladophorales","Cladophoraceae","Cladophora",-99999,"green","filamentous"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"cod",0,"Codium spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Bryopsidales","Codiaceae","Codium",-99999,"green","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"colp",0,"Colpomenia spp.","alge","rpc","Plantae","Phaeophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia",-99999,"brown","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"dic",0,"Dictyota spp.","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota",-99999,"brown","corticated foliose"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"egr",0,"Egregia menziesii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","menziesii","brown","leathery macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"eis",0,"Eisenia arborea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Eisenia","arborea","brown","leathery macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"fau",0,"Florideophyceae","algae","rpc","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae",-99999,-99999,"red","red"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"gel",0,"Gelidium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium",-99999,"red","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"gn",0,"Gelidium nudifrons","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","nudifrons","red","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"gr",0,"Gelidium robustum","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","robustom","red","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"green",0,"Unknown Green","algae","rpc","Plantae","Chlorophyta",-99999,-99999,-99999,-99999,-99999,"green","green"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"gym",0,"Gymnogongrus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Phyllophoraceae","Gymnogongrus",-99999,"red","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"lam",0,"Laminaria farlowii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","farlowii","brown","leathery macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"laur",0,"Laurencia spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Ceramiales","Rhodomelaceae","Laurencia",-99999,"red","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"ploc",0,"Plocamium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Plocamiacea","Plocamium",-99999,"red","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"pri",0,"Prionitis lanceolata","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Cryptonemiales","Cryptonemiaceae","Prionitis","lanceolata","red","corticated macrophyte"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"red",0,"Unknown Red","algae","rpc","Plantae","Rhodophyta",-99999,-99999,-99999,-99999,-99999,"red","red"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"rho",52.58,"Rhodymeniales","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Rhodymeniales",-99999,-99999,-99999,"red","red"
"2011","10","11",2011-10-11,"diablo",30,10,-99999,"stos",0,"Stephanocystis osmundacea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Fucales","Cystoseiraceae","Cystoseira",-99999,"brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"art",0,"Articulated Corralines","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Corallinales",-99999,-99999,-99999,"red","articulated calcareous"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"cho",0,"Chondrachanthus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Gigartinaceae","Chondracanthus",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"clad",0,"Cladophora spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Cladophorales","Cladophoraceae","Cladophora",-99999,"green","filamentous"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"cod",9.09,"Codium spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Bryopsidales","Codiaceae","Codium",-99999,"green","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"colp",0,"Colpomenia spp.","alge","rpc","Plantae","Phaeophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia",-99999,"brown","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"dic",0,"Dictyota spp.","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota",-99999,"brown","corticated foliose"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"egr",0,"Egregia menziesii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","menziesii","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"eis",8.17,"Eisenia arborea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Eisenia","arborea","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"fau",0,"Florideophyceae","algae","rpc","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae",-99999,-99999,"red","red"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"gel",0,"Gelidium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"gn",17.24,"Gelidium nudifrons","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","nudifrons","red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"gr",0,"Gelidium robustum","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","robustom","red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"green",0,"Unknown Green","algae","rpc","Plantae","Chlorophyta",-99999,-99999,-99999,-99999,-99999,"green","green"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"gym",0,"Gymnogongrus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Phyllophoraceae","Gymnogongrus",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"lam",0,"Laminaria farlowii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","farlowii","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"laur",0,"Laurencia spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Ceramiales","Rhodomelaceae","Laurencia",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"ploc",0,"Plocamium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Plocamiacea","Plocamium",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"pri",0,"Prionitis lanceolata","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Cryptonemiales","Cryptonemiaceae","Prionitis","lanceolata","red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"red",0,"Unknown Red","algae","rpc","Plantae","Rhodophyta",-99999,-99999,-99999,-99999,-99999,"red","red"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"rho",1.38,"Rhodymeniales","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Rhodymeniales",-99999,-99999,-99999,"red","red"
"2012","10","16",2012-10-16,"bc 1",10,1,-99999,"stos",0,"Stephanocystis osmundacea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Fucales","Cystoseiraceae","Cystoseira",-99999,"brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"art",0,"Articulated Corralines","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Corallinales",-99999,-99999,-99999,"red","articulated calcareous"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"cho",0,"Chondrachanthus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Gigartinaceae","Chondracanthus",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"clad",0,"Cladophora spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Cladophorales","Cladophoraceae","Cladophora",-99999,"green","filamentous"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"cod",0,"Codium spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Bryopsidales","Codiaceae","Codium",-99999,"green","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"colp",0,"Colpomenia spp.","alge","rpc","Plantae","Phaeophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia",-99999,"brown","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"dic",0,"Dictyota spp.","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota",-99999,"brown","corticated foliose"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"egr",0,"Egregia menziesii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","menziesii","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"eis",344.67,"Eisenia arborea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Eisenia","arborea","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"fau",0,"Florideophyceae","algae","rpc","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae",-99999,-99999,"red","red"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"gel",0,"Gelidium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"gn",0,"Gelidium nudifrons","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","nudifrons","red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"gr",0,"Gelidium robustum","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","robustom","red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"green",0,"Unknown Green","algae","rpc","Plantae","Chlorophyta",-99999,-99999,-99999,-99999,-99999,"green","green"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"gym",0,"Gymnogongrus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Phyllophoraceae","Gymnogongrus",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"lam",0,"Laminaria farlowii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","farlowii","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"laur",0,"Laurencia spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Ceramiales","Rhodomelaceae","Laurencia",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"ploc",0,"Plocamium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Plocamiacea","Plocamium",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"pri",2.86,"Prionitis lanceolata","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Cryptonemiales","Cryptonemiaceae","Prionitis","lanceolata","red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"red",0,"Unknown Red","algae","rpc","Plantae","Rhodophyta",-99999,-99999,-99999,-99999,-99999,"red","red"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"rho",14.64,"Rhodymeniales","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Rhodymeniales",-99999,-99999,-99999,"red","red"
"2012","10","16",2012-10-16,"bc 1",10,2,-99999,"stos",0,"Stephanocystis osmundacea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Fucales","Cystoseiraceae","Cystoseira",-99999,"brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"art",1.25,"Articulated Corralines","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Corallinales",-99999,-99999,-99999,"red","articulated calcareous"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"cho",29.3,"Chondrachanthus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Gigartinaceae","Chondracanthus",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"clad",0,"Cladophora spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Cladophorales","Cladophoraceae","Cladophora",-99999,"green","filamentous"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"cod",8.52,"Codium spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Bryopsidales","Codiaceae","Codium",-99999,"green","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"colp",0,"Colpomenia spp.","alge","rpc","Plantae","Phaeophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia",-99999,"brown","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"dic",0,"Dictyota spp.","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota",-99999,"brown","corticated foliose"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"egr",0,"Egregia menziesii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","menziesii","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"eis",87.65,"Eisenia arborea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Eisenia","arborea","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"fau",0,"Florideophyceae","algae","rpc","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae",-99999,-99999,"red","red"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"gel",0,"Gelidium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"gn",7.24,"Gelidium nudifrons","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","nudifrons","red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"gr",0,"Gelidium robustum","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","robustom","red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"green",0,"Unknown Green","algae","rpc","Plantae","Chlorophyta",-99999,-99999,-99999,-99999,-99999,"green","green"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"gym",0,"Gymnogongrus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Phyllophoraceae","Gymnogongrus",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"lam",0,"Laminaria farlowii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","farlowii","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"laur",0,"Laurencia spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Ceramiales","Rhodomelaceae","Laurencia",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"ploc",0,"Plocamium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Plocamiacea","Plocamium",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"pri",0,"Prionitis lanceolata","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Cryptonemiales","Cryptonemiaceae","Prionitis","lanceolata","red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"red",0,"Unknown Red","algae","rpc","Plantae","Rhodophyta",-99999,-99999,-99999,-99999,-99999,"red","red"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"rho",0,"Rhodymeniales","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Rhodymeniales",-99999,-99999,-99999,"red","red"
"2012","10","16",2012-10-16,"bc 1",10,3,-99999,"stos",0,"Stephanocystis osmundacea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Fucales","Cystoseiraceae","Cystoseira",-99999,"brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"art",0,"Articulated Corralines","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Corallinales",-99999,-99999,-99999,"red","articulated calcareous"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"cho",0,"Chondrachanthus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Gigartinaceae","Chondracanthus",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"clad",0,"Cladophora spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Cladophorales","Cladophoraceae","Cladophora",-99999,"green","filamentous"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"cod",0,"Codium spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Bryopsidales","Codiaceae","Codium",-99999,"green","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"colp",0,"Colpomenia spp.","alge","rpc","Plantae","Phaeophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia",-99999,"brown","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"dic",0,"Dictyota spp.","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota",-99999,"brown","corticated foliose"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"egr",0,"Egregia menziesii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","menziesii","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"eis",134.9,"Eisenia arborea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Eisenia","arborea","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"fau",0,"Florideophyceae","algae","rpc","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae",-99999,-99999,"red","red"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"gel",0,"Gelidium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"gn",0,"Gelidium nudifrons","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","nudifrons","red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"gr",80.27,"Gelidium robustum","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","robustom","red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"green",0,"Unknown Green","algae","rpc","Plantae","Chlorophyta",-99999,-99999,-99999,-99999,-99999,"green","green"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"gym",0,"Gymnogongrus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Phyllophoraceae","Gymnogongrus",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"lam",0,"Laminaria farlowii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","farlowii","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"laur",0,"Laurencia spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Ceramiales","Rhodomelaceae","Laurencia",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"ploc",0,"Plocamium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Plocamiacea","Plocamium",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"pri",0,"Prionitis lanceolata","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Cryptonemiales","Cryptonemiaceae","Prionitis","lanceolata","red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"red",0,"Unknown Red","algae","rpc","Plantae","Rhodophyta",-99999,-99999,-99999,-99999,-99999,"red","red"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"rho",6.46,"Rhodymeniales","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Rhodymeniales",-99999,-99999,-99999,"red","red"
"2012","10","16",2012-10-16,"bc 1",10,4,-99999,"stos",0,"Stephanocystis osmundacea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Fucales","Cystoseiraceae","Cystoseira",-99999,"brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,5,-99999,"art",0,"Articulated Corralines","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Corallinales",-99999,-99999,-99999,"red","articulated calcareous"
"2012","10","16",2012-10-16,"bc 1",10,5,-99999,"cho",0,"Chondrachanthus spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Gigartinales","Gigartinaceae","Chondracanthus",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,5,-99999,"clad",0,"Cladophora spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Cladophorales","Cladophoraceae","Cladophora",-99999,"green","filamentous"
"2012","10","16",2012-10-16,"bc 1",10,5,-99999,"cod",0,"Codium spp.","algae","rpc","Plantae","Chlorophyta","Chlorophyceae","Bryopsidales","Codiaceae","Codium",-99999,"green","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,5,-99999,"colp",0,"Colpomenia spp.","alge","rpc","Plantae","Phaeophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia",-99999,"brown","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,5,-99999,"dic",0,"Dictyota spp.","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota",-99999,"brown","corticated foliose"
"2012","10","16",2012-10-16,"bc 1",10,5,-99999,"egr",0,"Egregia menziesii","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Egregia","menziesii","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,5,-99999,"eis",0,"Eisenia arborea","algae","rpc","Plantae","Phaeophyta","Phaeophyceae","Laminariales","Alariaceae","Eisenia","arborea","brown","leathery macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,5,-99999,"fau",0,"Florideophyceae","algae","rpc","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae",-99999,-99999,"red","red"
"2012","10","16",2012-10-16,"bc 1",10,5,-99999,"gel",0,"Gelidium spp.","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium",-99999,"red","corticated macrophyte"
"2012","10","16",2012-10-16,"bc 1",10,5,-99999,"gn",0,"Gelidium nudifrons","algae","rpc","Plantae","Rhodophyta","Rhodophyceae","Nemaliales","Gelidiaceae","Gelidium","nudifrons","red","corticated macrophyte"
